y,x,highway,ref,street_count,junction,railway
43.026731,-89.5278324,turning_circle,,1,,
43.0280071,-89.525394,,,3,,
43.0280136,-89.5243146,,,3,,
43.0280427,-89.5243142,,,1,,
43.0286201,-89.5253947,,,1,,
43.037855,-89.5200896,,,3,,
43.0431985,-89.5411415,,,3,,
43.0432043,-89.5400941,,,4,,
43.0439042,-89.5400836,,,4,,
43.0439031,-89.5384214,,,3,,
43.044177,-89.5424705,,,3,,
43.0445807,-89.5382695,,,3,,
43.0445468,-89.5400821,,,4,,
43.0446929,-89.5416918,,,4,,
43.0452449,-89.5376622,,,1,,
43.0452506,-89.5400779,,,3,,
43.0453127,-89.5418725,turning_circle,,1,,
43.0530372,-89.5521156,,,4,,
43.0530433,-89.5508746,,,3,,
43.0550882,-89.5473961,,,3,,
43.0553728,-89.547203,,,1,,
43.0553757,-89.5473942,,,3,,
43.0562877,-89.5493668,,,4,,
43.0565085,-89.5520446,,,4,,
43.0565333,-89.5507845,,,3,,
43.056909,-89.5478167,,,3,,
43.0571138,-89.5489454,,,3,,
43.06021,-89.5558592,,,3,,
43.0613536,-89.5558699,,,4,,
43.0613566,-89.556888,,,1,,
43.0615012,-89.5522007,,,3,,
43.0629037,-89.5567809,,,1,,
43.0747356,-89.5527847,,,3,,
43.0755936,-89.5526332,,,3,,
43.0763677,-89.5520601,,,3,,
43.0765297,-89.5557271,,,3,,
43.0765468,-89.5580132,,,4,,
43.0765653,-89.5592933,,,3,,
43.0765679,-89.5606963,,,3,,
43.0779395,-89.5543699,,,4,,
43.0779531,-89.5534355,turning_circle,,1,,
43.0780058,-89.5506171,,,3,,
43.0780534,-89.5578415,,,3,,
43.0782796,-89.559757,,,3,,
43.0785704,-89.5606981,,,3,,
43.0788301,-89.5542836,,,3,,
43.0788332,-89.5588028,,,4,,
43.0791261,-89.555118,,,4,,
43.0793952,-89.5577977,,,3,,
43.0796858,-89.5606591,,,3,,
43.079711,-89.5514626,,,3,,
43.0797097,-89.5504057,,,3,,
43.0797571,-89.5556224,,,3,,
43.0797841,-89.5542202,,,3,,
43.080135,-89.5585763,,,3,,
43.0804429,-89.5555786,,,3,,
43.0806368,-89.5542638,,,3,,
43.0806647,-89.5592964,,,3,,
43.0807569,-89.5599773,,,1,,
43.0810863,-89.5549626,,,4,,
43.0255987,-89.4599321,,,3,,
43.0265724,-89.4587324,,,3,,
43.0267668,-89.4592096,,,3,,
43.0280951,-89.4589995,,,3,,
43.0281408,-89.459531,,,3,,
43.0284152,-89.4584351,,,3,,
43.0288936,-89.4583212,,,3,,
43.0464448,-89.4752046,,,3,,
43.0462847,-89.4740158,,,3,,
43.0463764,-89.4735939,,,3,,
43.0345976,-89.5226355,,,3,,
43.0345995,-89.5221462,,,3,,
43.0361103,-89.5196306,,,3,,
43.0368312,-89.5189122,turning_circle,,1,,
43.0431961,-89.5377851,,,1,,
43.0665938,-89.5512206,,,4,,
43.0666035,-89.5488136,,,4,,
43.0254003,-89.4089376,,,3,,
43.0570377,-89.5489842,,,4,,
43.0574356,-89.5505443,,,4,,
43.0849233,-89.4479046,,,3,,
43.0731976,-89.5495662,,,3,,
43.0729423,-89.5502795,,,3,,
43.0730195,-89.5499191,,,4,,
43.0755168,-89.5400422,,,3,,
43.0747084,-89.5486019,,,4,,
43.074784,-89.5438259,,,3,,
43.0748349,-89.5527876,,,4,,
43.0748347,-89.5486055,,,4,,
43.0748624,-89.5454034,,,4,,
43.0748083,-89.539982,,,3,,
43.0748068,-89.5401017,,,3,,
43.0546445,-89.5501387,,,3,,
43.0543488,-89.5472589,,,1,,
43.0550863,-89.5472463,,,1,,
43.0560869,-89.5472499,,,1,,
43.0602155,-89.5274432,traffic_signals,,4,,
43.0546851,-89.4897741,,,3,,
43.0534815,-89.4861267,traffic_signals,,3,,
43.0534437,-89.4859673,traffic_signals,,3,,
43.0555857,-89.5626015,,,3,,
43.0539679,-89.5522616,,,4,,
43.0575962,-89.5522262,,,4,,
43.0577619,-89.552223,,,4,,
43.05651,-89.5522336,,,3,,
43.0439095,-89.5470934,,,3,,
43.0439073,-89.546828,,,3,,
43.043971,-89.5469837,,,3,,
43.0439588,-89.5468908,,,3,,
43.0437672,-89.5470093,,,3,,
43.0438411,-89.5471015,,,3,,
43.0441775,-89.5469394,,,3,,
43.043883,-89.5458841,,,3,,
43.0438725,-89.5449261,,,3,,
43.0452201,-89.5449233,,,3,,
43.0436127,-89.5441968,,,3,,
43.0452252,-89.5439797,,,3,,
43.043474,-89.5421435,,,3,,
43.0431932,-89.5417714,,,3,,
43.0428937,-89.5421425,,,3,,
43.0442902,-89.5511548,,,3,,
43.0457094,-89.5509985,,,3,,
43.0450209,-89.5510907,,,3,,
43.045023,-89.5504918,,,1,,
43.0432933,-89.5421059,,,3,,
43.0431024,-89.5422179,,,3,,
43.0432214,-89.5420115,,,3,,
43.0431525,-89.5422802,,,3,,
43.0432192,-89.5422876,,,3,,
43.043292,-89.5421974,,,3,,
43.0430953,-89.5421024,,,3,,
43.0431374,-89.5420291,,,3,,
43.0452261,-89.5429352,,,3,,
43.0370068,-89.5622927,,,1,,
43.0415248,-89.5476243,,,3,,
43.0418005,-89.5476679,,,3,,
43.0424423,-89.5476404,,,3,,
43.0415248,-89.5476797,,,3,,
43.0415248,-89.5477263,,,3,,
43.0435609,-89.546977,,,3,,
43.0437665,-89.5469159,,,3,,
43.0438392,-89.5468219,,,3,,
43.0438746,-89.5465371,,,3,,
43.0717761,-89.5203305,,,3,,
43.0722258,-89.5199386,,,4,,
43.075038,-89.516385,,,4,,
43.074401,-89.516337,,,3,,
43.0700061,-89.478111,,,3,,
43.0803314,-89.4847116,,,3,,
43.0804416,-89.4843106,,,3,,
43.0802873,-89.4821553,,,3,,
43.0802815,-89.4824951,,,3,,
43.0803583,-89.4687621,,,3,,
43.0806188,-89.4690517,,,3,,
43.0802567,-89.4652821,,,3,,
43.078283,-89.469623,,,3,,
43.081001,-89.471055,,,3,,
43.0812342,-89.4705021,,,3,,
43.119069,-89.368527,,,3,,
43.1147036,-89.3657072,,,1,,
43.0245966,-89.52637,turning_circle,,1,,
43.1427542,-89.3642095,,,4,,
43.1434705,-89.3678018,,,4,,
43.1449336,-89.3704408,,,4,,
43.1464704,-89.3754523,,,4,,
43.1473592,-89.3754523,,,4,,
43.1473675,-89.3756549,,,4,,
43.1464741,-89.3756742,,,4,,
43.1454843,-89.3752199,,,4,,
43.1450588,-89.3735318,,,4,,
43.1447882,-89.3705363,,,4,,
43.143344,-89.3678834,,,4,,
43.1430779,-89.3668416,,,4,,
43.1428483,-89.3657494,,,4,,
43.1425757,-89.3642143,,,4,,
43.1483573,-89.3793937,,,3,,
43.133763,-89.383205,,,3,,
43.1410594,-89.385554,,,3,,
43.1417452,-89.3856721,,,4,,
43.1453518,-89.3862484,,,4,,
43.1460336,-89.3854314,,,4,,
43.1468471,-89.3856727,,,3,,
43.1467632,-89.3858354,,,3,,
43.1438866,-89.3866368,,,4,,
43.1422439,-89.38647,,,4,,
43.141059,-89.3857186,,,3,,
43.1425642,-89.3630682,,,3,,
43.146889,-89.354731,,,3,,
43.1471416,-89.3550215,,,3,,
43.1289421,-89.3553374,traffic_signals,,4,,
43.1138366,-89.3549994,crossing,,3,,
43.0869733,-89.4815944,,,4,,
43.0851288,-89.4786493,,,3,,
43.0843242,-89.4776534,traffic_signals,,4,,
43.0834079,-89.4765838,,,3,,
43.0799931,-89.4726254,traffic_signals,,3,,
43.0795489,-89.4721318,traffic_signals,,4,,
43.0776107,-89.4699117,,,3,,
43.0764652,-89.4681016,,,3,,
43.0762294,-89.467588,traffic_signals,,4,,
43.0761764,-89.4674648,traffic_signals,,4,,
43.0751431,-89.4617128,,,3,,
43.0778578,-89.4702012,,,3,,
43.0826951,-89.4757932,,,4,,
43.0897322,-89.4862047,traffic_signals,,3,,
43.0897991,-89.4863012,traffic_signals,,3,,
43.0885917,-89.4843872,,,3,,
43.0917059,-89.4934029,,,4,,
43.058408,-89.401951,stop,,4,,
43.0575145,-89.404037,,,3,,
43.0579819,-89.4029669,,,3,,
43.05987,-89.404037,stop,,4,,
43.0598798,-89.4024225,,,4,,
43.064244,-89.402467,,,4,,
43.0145601,-89.4988612,,,3,,
43.1627466,-89.2850502,,,3,,
43.1649807,-89.2849753,,,5,,
43.1649807,-89.2851482,,,4,,
43.1648365,-89.2849687,,,4,,
43.1650326,-89.2772135,,,4,,
43.1650043,-89.2824309,,,4,,
43.1648255,-89.2863783,,,3,,
43.164916,-89.2851506,,,4,,
43.1535662,-89.281753,,,3,,
43.1535848,-89.2814568,,,3,,
43.1536647,-89.2814611,,,3,,
43.1536575,-89.2817565,,,3,,
43.1536227,-89.2810376,,,3,,
43.1537871,-89.2812582,,,3,,
43.1361326,-89.290965,,,4,,
43.143204,-89.265868,stop,,4,,
43.0768084,-89.4687468,traffic_signals,,5,,
43.0754703,-89.4697733,,,3,,
43.0751693,-89.4693821,,,3,,
43.0752107,-89.4696225,,,3,,
43.0752848,-89.4697212,,,3,,
43.0752827,-89.4698456,,,3,,
43.075129,-89.4696235,,,3,,
43.0748516,-89.4570353,,,3,,
43.0735841,-89.4569271,,,3,,
43.0826109,-89.437473,,,2,,
43.0759577,-89.4340548,,,3,,
43.0785976,-89.4305269,,,3,,
43.0770765,-89.4289355,traffic_signals,,4,,
43.0781423,-89.4703124,,,3,,
43.08032,-89.469313,,,3,,
43.0803094,-89.4692285,,,3,,
43.0826435,-89.4707881,,,3,,
43.0760395,-89.4671361,,,3,,
43.0759831,-89.4678074,,,3,,
43.0762015,-89.469351,,,2,,
43.0774259,-89.4694277,,,3,,
43.0765116,-89.4679088,,,3,,
43.0784115,-89.4708394,,,3,,
43.0779326,-89.4700817,,,4,,
43.0826343,-89.4757244,,,3,,
43.0820549,-89.4750492,,,3,,
43.0840123,-89.4772871,,,3,,
43.0852756,-89.4786627,,,3,,
43.0843972,-89.477541,traffic_signals,,4,,
43.0854275,-89.4788693,,,3,,
43.0856799,-89.4794593,,,3,,
43.0867235,-89.480965,,,3,,
43.0876016,-89.4824134,,,3,,
43.0587788,-89.3259274,,,4,,
43.0582954,-89.3258656,,,3,,
43.046752,-89.358324,,,3,,
43.0967962,-89.3513585,,,4,,
43.0961073,-89.3519672,,,3,,
43.0646789,-89.3260806,,,3,,
43.072911,-89.32353,,,3,,
43.0729941,-89.3210202,,,3,,
43.066093,-89.4589508,,,3,,
43.0609463,-89.4722546,traffic_signals,,4,,
43.0669057,-89.4784429,,,3,,
43.0627478,-89.4784454,,,3,,
43.0632877,-89.4784445,,,3,,
43.0643573,-89.4784407,,,4,,
43.0645174,-89.4772131,,,3,,
43.0642988,-89.4725065,,,3,,
43.0607693,-89.4784555,traffic_signals,,4,,
43.0607291,-89.486514,traffic_signals,,4,,
43.0607355,-89.4892056,,,4,,
43.0535803,-89.4876999,,,3,,
43.0536871,-89.4678399,,,3,,
43.0607961,-89.4720084,traffic_signals,,4,,
43.0608272,-89.4692972,,,4,,
43.0607948,-89.4722217,traffic_signals,,4,,
43.0561774,-89.4732778,traffic_signals,,4,,
43.0561219,-89.4730767,traffic_signals,,4,,
43.0516018,-89.4733951,,,3,,
43.0535456,-89.4859016,traffic_signals,,4,,
43.046763,-89.4429464,,,3,,
43.047937,-89.439216,,,3,,
43.0566273,-89.4387154,,,3,,
43.0442167,-89.4114893,,,2,,
43.0446732,-89.411474,,,3,,
43.043178,-89.4126209,,,3,,
43.0561113,-89.4510356,,,3,,
43.056326,-89.449193,,,3,,
43.0557948,-89.4437484,,,3,,
43.0566125,-89.4437458,,,4,,
43.0574322,-89.4437432,,,4,,
43.0582615,-89.4437406,,,4,,
43.059077,-89.443738,,,4,,
43.0599005,-89.4437354,,,4,,
43.0607381,-89.4436716,,,3,,
43.060738,-89.443705,,,3,,
43.0607379,-89.4437328,,,3,,
43.0642849,-89.4435168,,,3,,
43.0640662,-89.4436252,,,3,,
43.0533881,-89.3850609,,,3,,
43.0535211,-89.3855729,,,3,,
43.0538822,-89.3870898,,,4,,
43.0573717,-89.3811716,turning_circle,,1,,
43.0573686,-89.380902,turning_circle,,1,,
43.0560453,-89.387815,,,3,,
43.0551653,-89.3869726,,,4,,
43.0609788,-89.3997147,mini_roundabout,,3,roundabout,
43.0568609,-89.3896957,,,2,,
43.0560571,-89.3895779,,,4,,
43.1357051,-89.3553701,,,3,,
43.0391242,-89.3850756,,,1,,
43.036487,-89.4628985,,,3,,
43.0389702,-89.4509906,traffic_signals,,4,,
43.038972,-89.4511899,traffic_signals,,4,,
43.0424611,-89.4512402,,,4,,
43.0389996,-89.4528065,,,3,,
43.0390009,-89.4530015,,,3,,
43.042455,-89.4510312,,,4,,
43.0389673,-89.4505091,,,3,,
43.036115,-89.448594,,,4,,
43.038838,-89.448604,,,3,,
43.037753,-89.448599,,,4,,
43.036931,-89.448598,,,3,,
43.0551377,-89.4265029,,,1,,
43.0597133,-89.4179079,,,3,,
43.060496,-89.416723,,,3,,
43.0612829,-89.4155432,,,3,,
43.0684115,-89.4932886,,,3,,
43.06037,-89.418701,,,3,,
43.063126,-89.411567,,,3,,
43.055006,-89.5229081,traffic_signals,,4,,
43.0550037,-89.5227837,traffic_signals,,4,,
43.0545175,-89.5228178,,,3,,
43.051323,-89.5364904,,,1,,
43.0514751,-89.5361465,,,4,,
43.051619,-89.5358214,,,1,,
43.0483834,-89.5342491,,,1,,
43.0485037,-89.5339632,,,5,,
43.0485652,-89.533817,,,5,,
43.0486853,-89.5335316,,,1,,
43.0455573,-89.3788755,crossing,,1,,
43.0455782,-89.3774011,,,1,,
43.0455067,-89.377399,,,1,,
43.0483136,-89.3763184,,,3,,
43.0481404,-89.3780391,,,3,,
43.045676,-89.3888073,,,3,,
43.0505957,-89.377839,,,3,,
43.051359,-89.379098,,,4,,
43.0522148,-89.3785764,,,3,,
43.050299,-89.3999302,traffic_signals,,4,,
43.053088,-89.3990419,,,3,,
43.0529329,-89.3956843,,,3,,
43.0542478,-89.3990256,,,4,,
43.0542574,-89.397593,,,3,,
43.0531518,-89.3967046,turning_circle,,1,,
43.032491,-89.457969,,,3,,
43.0434938,-89.4038973,,,4,,
43.043074,-89.4040341,,,4,,
43.0380325,-89.4041573,,,4,,
43.0372678,-89.4047227,,,4,,
43.043106,-89.40642,,,3,,
43.0445932,-89.4063214,stop,,3,,
43.0454582,-89.29036,,,3,,
43.0857196,-89.3761793,,,3,,
43.085081,-89.3753242,,,3,,
43.0844905,-89.3796896,,,1,,
43.0862164,-89.377545,,,1,,
43.077356,-89.3703894,,,1,,
43.086506,-89.356142,,,3,,
43.0981313,-89.3641141,,,3,,
43.0979631,-89.3641104,,,3,,
43.09716,-89.363947,,,3,,
43.0763472,-89.3863449,,,3,,
43.0768443,-89.3869996,traffic_signals,,4,,
43.0789458,-89.3758279,,,4,,
43.0895138,-89.3598247,,,1,,
43.0820226,-89.3739122,,,3,,
43.0818874,-89.3762609,stop,,4,,
43.0806392,-89.3780483,,,4,,
43.081949,-89.362617,,,4,,
43.0954665,-89.3689924,,,2,,
43.0899635,-89.3436729,,,3,,
43.0899495,-89.3422781,,,3,,
43.0899478,-89.342086,,,3,,
43.097556,-89.367856,,,3,,
43.0926067,-89.3722003,,,3,,
43.0900579,-89.3290564,,,3,,
43.0893986,-89.3295139,traffic_signals,,4,,
43.0888037,-89.3285357,,,3,,
43.088423,-89.3281173,,,3,,
43.087518,-89.327251,,,3,,
43.0914356,-89.3386806,,,4,,
43.0935176,-89.3379441,,,3,,
43.0941791,-89.3372639,,,3,,
43.096944,-89.355274,,,3,,
43.0981163,-89.3537014,,,3,,
43.076087,-89.3916504,stop,,4,,
43.0803835,-89.3061267,,,1,,
43.0593884,-89.4170989,,,1,,
43.0312091,-89.3727203,turning_circle,,1,,
43.0551619,-89.3990063,,,3,,
43.0752228,-89.4511009,,,4,,
43.075211,-89.494037,,,3,,
43.0752132,-89.4931071,,,3,,
43.0675693,-89.5353665,,,3,,
43.0724442,-89.534487,,,1,,
43.0528854,-89.5370336,,,1,,
43.0283082,-89.5253984,,,3,,
43.0282971,-89.5264719,,,3,,
43.067319,-89.5175655,,,4,,
43.0682387,-89.51765,stop,,4,,
43.0673285,-89.517673,,,4,,
43.0673309,-89.516735,,,2,,
43.0507163,-89.511209,,,3,,
43.0624164,-89.5297636,,,1,,
43.0616894,-89.5559262,,,3,,
43.0613519,-89.5559844,,,4,,
43.06021,-89.555972,,,3,,
43.0857263,-89.2667099,,,4,,
43.0264476,-89.2915254,,,1,,
43.03438,-89.2947741,,,3,,
43.0343903,-89.2942236,,,1,,
43.0269985,-89.2766071,,,1,,
43.0265356,-89.269803,,,3,,
43.0266727,-89.2698104,,,4,,
43.0270371,-89.269861,,,3,,
43.0286619,-89.2710144,,,4,,
43.0286615,-89.2698936,,,4,,
43.0286542,-89.2693799,,,1,,
43.0302852,-89.2699407,,,4,,
43.0445654,-89.2954184,turning_circle,,1,,
43.045502,-89.2954182,,,3,,
43.0460969,-89.4735876,,,4,,
43.0457297,-89.4728566,,,3,,
43.0329871,-89.5475281,,,1,,
43.033481,-89.5280792,,,1,,
43.0356073,-89.5265,,,3,,
43.0620965,-89.4122799,stop,,3,,
43.0663978,-89.4072478,,,4,,
43.0670638,-89.4072971,,,4,,
43.0820128,-89.558536,,,3,,
43.0820176,-89.5545121,,,3,,
43.0820454,-89.546423,,,3,,
43.0746941,-89.576136,,,3,,
43.0681344,-89.5264372,,,3,,
43.0712428,-89.5268876,,,1,,
43.0712572,-89.5250249,,,4,,
43.0712578,-89.5248541,,,3,,
43.048245,-89.347474,,,4,,
43.048648,-89.344731,,,3,,
43.0495515,-89.3376748,,,3,,
43.0385287,-89.3965412,,,4,,
43.0415732,-89.4038904,,,4,,
43.038611,-89.403901,traffic_signals,,4,,
43.0265425,-89.5077902,turning_circle,,1,,
43.0124475,-89.5045392,,,3,,
43.0081241,-89.5076638,,,3,,
43.0158241,-89.5150993,,,4,,
43.0157717,-89.5114412,traffic_signals,,4,,
43.0156732,-89.5053281,,,4,,
43.0089841,-89.5076481,,,3,,
43.0098542,-89.5075507,,,3,,
43.010605,-89.5069099,,,3,,
43.0384226,-89.4998311,,,3,,
43.039143,-89.487351,,,3,,
43.031804,-89.4888482,traffic_signals,,4,,
43.033593,-89.496861,,,3,,
43.0382697,-89.4994394,,,3,,
43.0378308,-89.4988643,,,3,,
43.0359769,-89.4970894,,,3,,
43.0329448,-89.4968989,,,3,,
43.02715,-89.496925,stop,,4,,
43.022969,-89.4888853,,,4,,
43.02427,-89.499665,,,3,,
43.0233,-89.501209,,,4,,
43.022979,-89.4924372,,,3,,
43.0229873,-89.4901205,,,3,,
43.023866,-89.4888852,,,3,,
43.026137,-89.488869,stop,,4,,
43.028024,-89.488857,,,3,,
43.029321,-89.488851,,,3,,
43.0299507,-89.4888389,,,3,,
43.0319685,-89.4887462,traffic_signals,,4,,
43.032798,-89.488723,,,4,,
43.034573,-89.488664,,,3,,
43.036715,-89.488591,,,4,,
43.0391278,-89.488517,,,3,,
43.039111,-89.489755,,,3,,
43.039067,-89.4928958,,,4,,
43.038986,-89.496601,,,3,,
43.030424,-89.508415,,,3,,
43.0306514,-89.5079826,,,3,,
43.022968,-89.4987384,,,3,,
43.0157851,-89.4988669,traffic_signals,,4,,
43.022967,-89.4962688,,,3,,
43.022973,-89.497791,,,3,,
43.022122,-89.498765,,,3,,
43.0187659,-89.498824,,,3,,
43.021152,-89.498775,,,3,,
43.0201168,-89.4987984,,,3,,
43.017,-89.498849,,,3,,
43.0157964,-89.4966811,,,4,,
43.015815,-89.4908158,traffic_signals,,4,,
43.0158242,-89.4877924,,,4,,
43.0679983,-89.4289791,,,4,,
43.068997,-89.431387,,,3,,
43.068165,-89.4314012,,,3,,
43.068023,-89.4314022,,,3,,
43.067929,-89.4282254,,,3,,
43.068752,-89.4255816,,,3,,
43.0695793,-89.4260195,,,3,,
43.069591,-89.4271349,,,3,,
43.0734134,-89.4167373,,,2,,
43.0734419,-89.4162729,,,3,,
43.0734485,-89.4149306,,,3,,
43.0733677,-89.4139062,traffic_signals,,4,,
43.0679767,-89.4286921,,,4,,
43.164448,-89.3254916,,,3,,
43.1623571,-89.3165034,,,3,,
43.1619654,-89.3133923,turning_circle,,1,,
43.067908,-89.4287995,,,4,,
43.0740423,-89.4413597,,,3,,
43.0733097,-89.4408704,,,1,,
43.071294,-89.44426,,,3,,
43.0639788,-89.548844,,,3,,
43.0359198,-89.5270357,,,3,,
43.0346989,-89.5280569,,,1,,
43.034632,-89.527516,,,3,,
43.0365235,-89.5330302,,,4,,
43.0329779,-89.5331211,,,3,,
43.1013784,-89.3680534,turning_circle,,1,,
43.0752888,-89.4413648,,,3,,
43.1015499,-89.3653072,,,3,,
43.1027019,-89.3643944,,,3,,
43.1027772,-89.3652971,,,4,,
43.102809,-89.366919,,,4,,
43.0795299,-89.3831753,,,4,,
43.0902766,-89.3565974,traffic_signals,,4,,
43.0708472,-89.394151,,,3,,
43.0776176,-89.3823387,,,4,,
43.0708562,-89.394733,,,3,,
43.0708748,-89.3958983,,,4,,
43.0720112,-89.3958667,traffic_signals,,4,,
43.073233,-89.3974354,traffic_signals,,4,,
43.0758161,-89.3973343,stop,,4,,
43.0676586,-89.4008706,traffic_signals,,4,,
43.067636,-89.3992217,,,3,,
43.070368,-89.4090027,,,3,,
43.0700873,-89.409096,,,3,,
43.0684034,-89.4118498,,,3,,
43.1215843,-89.3523241,,,3,,
43.1222382,-89.3496057,traffic_signals,,4,,
43.122606,-89.3531606,,,3,,
43.1222201,-89.3526319,,,3,,
43.1226802,-89.3527879,,,3,,
43.1644605,-89.3229301,,,3,,
43.163377,-89.3164722,,,3,,
43.1633545,-89.3212385,,,3,,
43.0556477,-89.5274795,traffic_signals,,4,,
43.0606681,-89.4970963,traffic_signals,,4,,
43.0607286,-89.492004,traffic_signals,,4,,
43.0341856,-89.402634,,,3,,
43.035079,-89.396429,,,3,,
43.1062957,-89.3005046,,,3,,
43.098929,-89.295742,,,3,,
43.0989619,-89.2929783,,,3,,
43.0653,-89.291426,,,3,,
43.0514707,-89.3020705,,,3,,
43.0494857,-89.3015631,,,4,,
43.0498218,-89.3010862,,,3,,
43.0505294,-89.3000584,,,3,,
43.0377353,-89.2914953,,,3,,
43.0894453,-89.2404119,,,1,,
43.0887074,-89.2731598,,,3,,
43.0889205,-89.2777975,,,3,,
43.0888494,-89.2776053,,,3,,
43.0890711,-89.2776886,,,3,,
43.0869202,-89.2693203,,,1,,
43.088789,-89.2723263,,,3,,
43.0914981,-89.2748903,,,3,,
43.0943724,-89.272344,,,4,,
43.0923688,-89.273,,,3,,
43.0857145,-89.2680113,,,1,,
43.0857241,-89.2668375,,,4,,
43.0844168,-89.2957836,,,4,,
43.0951972,-89.3162996,,,2,,
43.1068266,-89.352858,,,3,,
43.1213949,-89.2820837,,,3,,
43.1213919,-89.282248,,,3,,
43.1213755,-89.2843452,,,3,,
43.1112725,-89.3603288,,,3,,
43.1142476,-89.3637842,traffic_signals,,3,,
43.1246599,-89.3749505,,,3,,
43.0997125,-89.3327434,,,3,,
43.0994633,-89.3325884,,,3,,
43.0998467,-89.3319391,,,3,,
43.1002694,-89.3317566,,,3,,
43.0931819,-89.3495447,traffic_signals,,4,,
43.0832607,-89.3643366,,,4,,
43.102608,-89.350057,,,3,,
43.081428,-89.3199703,,,5,,
43.0804548,-89.322361,,,4,,
43.0809294,-89.3211292,,,4,,
43.078267,-89.32168,,,3,,
43.076974,-89.32004,,,3,,
43.0669568,-89.385809,traffic_signals,,4,,
43.0670188,-89.3857754,traffic_signals,,4,,
43.0848767,-89.3698733,traffic_signals,,4,,
43.0967651,-89.3514867,,,3,,
43.0978697,-89.3504848,,,3,,
43.1013953,-89.3415214,,,3,,
43.0826491,-89.3669741,,,4,,
43.08271,-89.370468,stop,,4,,
43.0879563,-89.358403,,,4,,
43.0300644,-89.4869774,,,3,,
43.0318455,-89.4831227,,,5,,
43.0300452,-89.4856536,,,4,,
43.030084,-89.4888395,,,3,,
43.0303702,-89.4836184,,,3,,
43.0300813,-89.4843868,,,3,,
43.0300692,-89.4874281,,,3,,
43.0195967,-89.516063,,,3,,
43.0199636,-89.5154204,turning_circle,,1,,
43.0807273,-89.507571,,,3,,
43.0495377,-89.5298957,,,1,,
43.0250743,-89.4570651,,,3,,
43.0304337,-89.4529353,,,3,,
43.029664,-89.452704,,,3,,
43.029041,-89.45624,,,4,,
43.0288884,-89.4580183,,,3,,
43.0312493,-89.4579161,,,3,,
43.031213,-89.456549,stop,,4,,
43.1000486,-89.3475306,,,4,,
43.1346612,-89.3730092,,,3,,
43.1331915,-89.3691636,,,3,,
43.1230274,-89.3523052,,,3,,
43.1226132,-89.3500378,,,3,,
43.0710139,-89.4380517,,,1,,
43.0496486,-89.4734071,,,3,,
43.0713309,-89.4073698,turning_circle,,1,,
43.067818,-89.4127854,traffic_signals,,5,,
43.0678864,-89.4131221,,,4,,
43.0746522,-89.4226722,,,1,,
43.0752541,-89.4170865,,,2,,
43.0603023,-89.487795,,,3,,
43.0747775,-89.4104271,,,3,,
43.0758227,-89.4251167,,,3,,
43.0771561,-89.4250841,,,3,,
43.1477136,-89.2899633,,,4,,
43.147744,-89.2899855,,,4,,
43.147781,-89.2901117,,,4,,
43.1478897,-89.2900029,,,4,,
43.1210588,-89.3249857,,,4,,
43.077763,-89.4126745,,,3,,
43.0678142,-89.4126276,crossing,,2,,
43.0449453,-89.5469093,,,4,,
43.0451052,-89.5459767,,,3,,
43.045103,-89.5408151,,,3,,
43.0445422,-89.5403303,,,3,,
43.0331807,-89.5262736,,,4,,
43.0314925,-89.5265176,,,4,,
43.137969,-89.300272,,,3,,
43.0746373,-89.4648179,crossing,,3,,
43.0752408,-89.4791552,,,3,,
43.0753233,-89.4783539,,,4,,
43.0753003,-89.4787223,,,3,,
43.0757739,-89.478793,,,3,,
43.0753022,-89.4784573,,,4,,
43.0749459,-89.4778006,,,3,,
43.0748956,-89.4778622,,,4,,
43.0752443,-89.4783837,,,4,,
43.1100424,-89.3553296,,,3,,
43.0801769,-89.3840374,,,4,,
43.0807016,-89.3832961,traffic_signals,,3,,
43.0813368,-89.3823987,,,3,,
43.0828816,-89.3810024,turning_circle,,1,,
43.0703097,-89.5713673,,,4,,
43.0655691,-89.5025419,traffic_signals,,3,,
43.060388,-89.5291621,traffic_signals,,4,,
43.0593827,-89.5278108,,,3,,
43.0601402,-89.5290582,traffic_signals,,4,,
43.0298915,-89.4969931,,,4,,
43.0302158,-89.5035231,,,1,,
43.0339992,-89.4564449,,,3,,
43.0340173,-89.4555901,,,3,,
43.0334621,-89.4576087,,,3,,
43.0332477,-89.4573179,,,3,,
43.0333142,-89.457631,,,3,,
43.033239,-89.4575364,,,3,,
43.0334524,-89.4572613,,,3,,
43.0783175,-89.3866925,,,4,,
43.0327089,-89.4576738,,,3,,
43.0566081,-89.5002358,,,3,,
43.099667,-89.332279,traffic_signals,,5,,
43.0607346,-89.4858264,,,3,,
43.087934,-89.351423,,,3,,
43.0875783,-89.3564098,,,3,,
43.0884539,-89.3580047,traffic_signals,,3,,
43.086284,-89.354668,,,4,,
43.086791,-89.352679,,,3,,
43.0460276,-89.3536136,,,3,,
43.073436,-89.518915,,,3,,
43.073831,-89.519726,,,3,,
43.0749467,-89.5186374,traffic_signals,,4,,
43.075807,-89.518692,,,2,,
43.0750626,-89.5186386,traffic_signals,,4,,
43.0606218,-89.5174833,traffic_signals,,4,,
43.0722785,-89.5200387,,,4,,
43.0605914,-89.5197024,,,4,,
43.0604301,-89.5198443,,,4,,
43.0605165,-89.5126606,traffic_signals,,4,,
43.0726209,-89.5196269,,,3,,
43.0604601,-89.5174949,traffic_signals,,4,,
