edge_id,hour,accidents,mean_speed,mean_travel_time,mean_length,highway
53280132_53447808_1,2022-03-30 15:00:00,1,40.2335,68.42886661963382,764.7591125391771,residential
53280132_53447808_1,2022-04-29 16:00:00,1,40.2335,68.42886661963382,764.7591125391771,residential
53280132_53447808_1,2022-04-30 00:00:00,1,40.2335,68.42886661963382,764.7591125391771,residential
53280132_53447808_1,2022-05-22 21:00:00,1,40.2335,68.42886661963382,764.7591125391771,residential
53280132_53447808_1,2022-06-25 13:00:00,1,40.2335,68.42886661963382,764.7591125391771,residential
53280132_53447808_1,2022-08-01 16:00:00,1,40.2335,68.42886661963382,764.7591125391771,residential
53280132_53447808_1,2022-08-05 11:00:00,1,40.2335,68.42886661963382,764.7591125391771,residential
53280132_53447808_1,2022-08-14 09:00:00,1,40.2335,68.42886661963382,764.7591125391771,residential
53280132_53447808_1,2022-10-31 07:00:00,1,40.2335,68.42886661963382,764.7591125391771,residential
53280132_53447808_1,2022-11-07 08:00:00,1,40.2335,68.42886661963382,764.7591125391771,residential
53280132_53447808_1,2022-11-08 17:00:00,1,40.2335,68.42886661963382,764.7591125391771,residential
53280312_258264438_0,2022-10-25 23:00:00,1,88.5137,13.893957290900106,341.6126576276513,motorway_link
53280312_447385005_0,2022-02-26 21:00:00,1,88.5137,13.454903275635582,330.8175755746181,motorway
53280312_447385005_0,2022-11-12 17:00:00,1,88.5137,13.454903275635582,330.8175755746181,motorway
53281484_53314335_0,2022-01-08 17:00:00,1,88.5137,25.59713137389667,629.3602242471327,motorway
53282266_1843427907_0,2022-06-28 07:00:00,1,56.3269,1.6670904341284492,26.08389893725271,secondary
53282266_3233235408_0,2022-04-07 18:00:00,1,88.5137,0.6324843232123142,15.550979899866055,motorway_link
53282266_3233235408_0,2022-05-26 16:00:00,1,88.5137,0.6324843232123142,15.550979899866055,motorway_link
53282266_3233235408_0,2022-12-29 08:00:00,1,88.5137,0.6324843232123142,15.550979899866055,motorway_link
53283153_53566464_0,2022-11-06 12:00:00,1,35.78807267343486,49.1353286670252,488.4607536579458,residential
53283153_53566464_0,2022-12-22 22:00:00,1,35.78807267343486,49.1353286670252,488.4607536579458,residential
53283252_3860085799_0,2022-04-22 09:00:00,1,88.5137,16.630065699773557,408.8857350916796,motorway_link
53283252_3860085799_0,2022-05-19 16:00:00,1,88.5137,16.630065699773557,408.8857350916796,motorway_link
53283263_53283278_0,2022-06-27 06:00:00,1,88.5137,18.235887051482813,448.36828769689834,motorway_link
53283263_53302604_0,2022-01-28 10:00:00,1,72.4203,5.699963795935821,114.66474669189192,primary
53283263_53302604_0,2022-03-16 17:00:00,1,72.4203,5.699963795935821,114.66474669189192,primary
53283263_53302604_0,2022-04-19 12:00:00,1,72.4203,5.699963795935821,114.66474669189192,primary
53283263_53302604_0,2022-11-02 16:00:00,1,72.4203,5.699963795935821,114.66474669189192,primary
53283278_53438110_0,2022-09-14 11:00:00,1,88.5137,14.98364431888464,368.4049439301275,motorway
53283623_12812222017_0,2022-12-01 21:00:00,1,88.5137,21.81577263751194,536.3874318069279,motorway
53283657_258487848_0,2022-02-05 10:00:00,1,88.5137,44.367301559756925,1090.86500557496,motorway_link
53283657_258487848_0,2022-04-23 08:00:00,1,88.5137,44.367301559756925,1090.86500557496,motorway_link
53283657_258487848_0,2022-05-08 02:00:00,1,88.5137,44.367301559756925,1090.86500557496,motorway_link
